,Unnamed: 0,bee sp. count,plant,year,month,state,county,Latitude,Longitude,scientificName,fips,lat,lon,elevation,mean_temp,wind_speed,wind_gust,precipitation
4959,4959,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,45083,34.93126701,-81.99068275,244.1,66.2,4.7,17.1,
4960,4960,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,45091,34.97475085,-81.18441475,203.9,68.9,6.3,22.9,0.04
4961,4961,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46005,44.41448207,-98.27812727,390.1,35.7,11.9,35.9,0.0
4962,4962,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46009,42.98847376,-97.88459805,357.2,42.5,9.3,31.1,0.14
4963,4963,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46023,43.20792688,-98.58790588,396.2,38.4,10.4,38.1,0.0
4964,4964,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46035,43.67472938,-98.14599629,396.2,38.4,10.4,38.1,0.0
4965,4965,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46087,43.674307,-97.36845334,523.0,35.1,13.0,32.1,
4966,4966,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,46099,43.67416411,-96.79148055,435.3,41.9,10.0,33.0,0.03
4967,4967,1,,2008,8,Montana,Gallatin,44.7438,-111.259,Bombus centralis,47013,36.4035325,-84.14940875,359.7,65.4,3.8,24.1,0.0
4968,4968,1,Symphoricarpos albus,2009,7,Montana,Park,45.2879,-110.53631,Bombus centralis,47021,36.26115718,-87.08678063,182.9,67.8,8.1,28.0,0.63
4969,4969,1,,2009,7,Montana,Park,45.2879,-110.53631,Bombus centralis,47035,35.95038225,-84.99837407,569.1,64.8,5.2,24.1,0.3
4970,4970,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47037,36.16947387,-86.78491785,182.9,67.8,8.1,28.0,0.63
4971,4971,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47045,36.05905709,-89.41377819,77.7,68.1,10.0,24.1,0.95
4972,4972,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47065,35.18083638,-85.16480025,204.2,68.4,5.6,22.0,0.03
4973,4973,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47089,36.05099059,-83.44630065,253.9,67.4,3.8,28.0,0.0
4974,4974,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47093,35.99322566,-83.93709737,253.9,67.4,3.8,28.0,0.0
4975,4975,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47125,36.49689426,-87.3828183,181.1,65.6,6.8,28.0,0.94
4976,4976,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47147,36.52548521,-86.87058843,182.9,67.8,8.1,28.0,0.63
4977,4977,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47149,35.84272342,-86.41673667,165.5,67.2,5.3,21.0,0.0
4978,4978,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47155,35.78464056,-83.52418584,253.9,67.4,3.8,28.0,0.0
4979,4979,1,Monarda sp.,2009,7,Montana,Park,45.31757,-110.56695,Bombus centralis,47157,35.18399353,-89.89555261,77.4,70.3,10.0,29.9,0.22
4980,4980,1,,2008,7,Idaho,Idaho,45.5712,-116.3048,Bombus centralis,47163,36.51292005,-82.30419074,456.3,64.4,2.1,,0.05
4981,4981,1,,2008,7,Idaho,Adams,45.00276,-116.15892,Bombus centralis,47165,36.46938181,-86.46038031,182.9,67.8,8.1,28.0,0.63
4982,4982,1,Trifolium sp.,2009,8,Idaho,Bonner,48.29945,-116.70358,Bombus centralis,47179,36.29330045,-82.49743859,456.3,64.4,2.1,,0.05
4983,4983,1,Potentilla sp.,2009,7,Montana,Dee rLodge Anaconda,45.83865,-113.43752,Bombus centralis,47187,35.89377944,-86.89860032,182.9,67.8,8.1,28.0,0.63
4984,4984,1,,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,47189,36.15486326,-86.29773854,165.5,67.2,5.3,21.0,0.0
4985,4985,1,,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48027,31.0376799,-97.47824798,207.9,72.9,13.8,26.0,0.02
4986,4986,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48029,29.44894569,-98.52001171,210.3,74.9,8.8,24.1,0.03
4987,4987,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48037,33.44578796,-94.42337352,110.0,71.1,10.3,28.9,1.23
4988,4988,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48039,29.18966282,-95.45192658,7.6,75.9,15.3,29.9,0.0
4989,4989,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48041,30.66081144,-96.30239587,93.0,75.1,12.9,22.9,0.0
4990,4990,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48061,26.13196967,-97.52224582,10.4,79.6,20.7,35.0,0.0
4991,4991,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48085,33.18793742,-96.57240182,178.6,72.4,16.3,38.1,0.02
4992,4992,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48103,31.42862373,-102.5156013,830.3,63.9,,,0.11
4993,4993,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48113,32.76663858,-96.77788402,134.1,73.9,11.6,28.9,0.04
4994,4994,1,Geranium sp.,2009,7,Nevada,Elko,40.69176,-115.47589,Bombus centralis,48123,29.08206924,-97.35675148,35.1,77.2,14.6,28.9,0.0
4995,4995,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48121,33.20524798,-97.11701703,195.7,71.7,15.2,41.0,1.03
4996,4996,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48141,31.76857831,-106.2348467,1194.2,54.1,13.5,39.0,0.23
4997,4997,1,Rosa sp.,2009,7,Nevada,Elko,41.72003,-115.88476,Bombus centralis,48139,32.34843133,-96.79451283,228.3,71.0,12.2,24.1,0.1
4998,4998,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48157,29.5275068,-95.77089763,25.6,76.8,12.9,25.1,0.0
4999,4999,1,Geranium sp.,2009,7,Nevada,Elko,40.69176,-115.47589,Bombus centralis,48167,29.39871624,-95.04824308,10.0,73.8,14.9,,0.0
5000,5000,1,Geranium sp.,2009,7,Nevada,Elko,40.69176,-115.47589,Bombus centralis,48183,32.48047337,-94.81696233,111.3,72.9,10.4,24.1,0.0
5001,5001,1,Geranium sp.,2009,7,Nevada,Elko,40.69176,-115.47589,Bombus centralis,48201,29.85780766,-95.39374351,29.0,77.4,11.6,24.1,0.0
5002,5002,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48209,30.05814651,-98.03107043,182.0,74.1,11.0,21.0,0.03
5003,5003,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48251,32.37901845,-97.36635511,260.3,72.5,14.0,29.9,0.31
5004,5004,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48285,29.38434487,-96.93013336,108.2,75.2,10.6,22.9,0.0
5005,5005,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48303,33.61021634,-101.8205333,991.8,60.1,15.3,38.1,0.25
5006,5006,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48321,28.82116426,-96.01100516,13.7,77.2,12.4,25.1,0.0
5007,5007,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48309,31.55237971,-97.20176899,152.4,73.0,11.7,22.9,0.13
5008,5008,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48325,29.35570984,-99.11009381,280.4,73.9,8.9,22.9,0.08
5009,5009,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48339,30.30019464,-95.50301661,74.7,75.7,10.9,24.1,0.0
5010,5010,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48401,32.10772869,-94.7618884,135.0,74.0,6.1,19.0,0.0
5011,5011,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48423,32.37504563,-95.26918068,165.8,73.6,12.3,29.9,0.0
5012,5012,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,48439,32.77156793,-97.29123522,209.4,71.1,14.3,39.0,0.04
5013,5013,1,,2007,8,Nevada,Elko,40.66422,-115.44721,Bombus centralis,48453,30.33469901,-97.78197086,204.2,74.7,6.4,28.0,0.0
5014,5014,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,48467,32.56371891,-95.83650267,132.3,71.7,7.3,21.0,
5015,5015,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,48479,27.76111736,-99.33152731,150.6,81.3,10.4,25.1,0.0
5016,5016,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,48485,33.98791164,-98.70362135,310.0,69.4,13.7,29.9,0.36
5017,5017,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,48491,30.64803739,-97.60075457,239.9,73.8,10.4,22.9,0.0
5018,5018,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,49003,41.52097246,-113.0821309,1509.1,38.3,,,0.18
5019,5019,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,49005,41.72242845,-111.7435991,1357.6,43.5,2.0,,0.04
5020,5020,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,49011,40.99003068,-112.1114654,1459.7,40.3,3.6,,0.02
5021,5021,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,49035,40.66733102,-111.9236139,1287.8,43.8,5.5,,0.04
5022,5022,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,49043,40.86823082,-110.955709,2183.3,31.0,5.6,,0.09
5023,5023,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,49045,40.44876401,-113.1311111,1292.1,40.8,5.9,,
5024,5024,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,49049,40.11991812,-111.6702789,1370.7,42.4,6.3,,0.03
5025,5025,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,49051,40.33078477,-111.16816409999998,1718.2,36.9,2.8,15.0,
5026,5026,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,49053,37.28038221,-113.504781,894.9,47.4,5.5,22.9,0.1
5027,5027,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,49057,41.26983154,-111.913401,1362.5,43.4,4.8,,0.02
5028,5028,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,50003,43.03543821,-73.09296658,251.8,42.5,5.5,18.1,0.38
5029,5029,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,50007,44.46101066,-73.08091445,100.6,41.5,5.6,,0.0
5030,5030,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,50017,44.00567132,-72.37680519,343.2,35.8,5.3,19.0,0.02
5031,5031,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,50023,44.27345595,-72.61494983,343.2,35.8,5.3,19.0,0.02
5032,5032,1,,2008,8,Nevada,Elko,40.5983,-115.3824,Bombus centralis,50027,43.58002428,-72.58622659999997,182.3,38.7,2.0,22.0,0.16
5033,5033,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,51510,38.81842362,-77.08609715,3.1,56.6,6.3,,0.41
5034,5034,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus centralis,51013,38.87861514,-77.10110169,3.1,56.6,6.3,,0.41
5035,5035,1,,2007,8,Nevada,Elko,40.66422,-115.44721,Bombus centralis,51036,37.35672317,-77.06222157,50.0,61.6,7.6,20.0,0.2
5036,5036,1,,2007,8,Nevada,Elko,40.66422,-115.44721,Bombus centralis,51540,38.03736706,-78.48557041,358.8,57.0,,,0.13
5037,5037,1,,2007,8,Nevada,Elko,40.66422,-115.44721,Bombus centralis,51041,37.37854123,-77.58696479999998,72.2,61.9,5.7,15.0,0.19
5038,5038,1,,2008,8,Nevada,Elko,41.79484,-115.4893,Bombus centralis,51059,38.83711938,-77.27734192,22.3,57.4,3.2,,0.19
5039,5039,1,Penstemon sp.,2009,7,Nevada,Elko,41.57888,-115.50135,Bombus centralis,51075,37.72207264,-77.91652752,150.3,63.5,6.1,17.1,0.19
5040,5040,1,,2008,8,Nevada,Elko,41.79484,-115.4893,Bombus centralis,51085,37.76014741,-77.49086904,62.5,63.0,6.3,15.9,0.15
5041,5041,1,,2008,8,Nevada,Elko,41.79013,-115.47797,Bombus centralis,51660,38.43617151,-78.87351267,366.1,61.0,5.1,14.0,0.19
5042,5042,1,Penstemon sp.,2009,7,Nevada,Elko,41.57888,-115.50135,Bombus centralis,51087,37.53800277,-77.40582639,50.0,61.6,7.6,20.0,0.2
5043,5043,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51095,37.32879401,-76.77871049,11.0,60.3,2.2,,0.0
5044,5044,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51107,39.09066729,-77.63573955,118.6,55.1,3.7,18.1,0.0
5045,5045,1,Geranium sp.,2009,7,Nevada,Elko,40.66422,-115.44721,Bombus centralis,51147,37.22430173,-78.44107665,127.1,65.0,4.5,15.0,0.25
5046,5046,1,Geranium sp.,2009,7,Nevada,Elko,40.66422,-115.44721,Bombus centralis,51153,38.70476624,-77.48085432,58.5,57.4,4.1,,0.17
5047,5047,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51760,37.52944618,-77.47553888,50.0,61.6,7.6,20.0,0.2
5048,5048,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51177,38.18504183,-77.65600858,25.9,65.1,5.0,,
5049,5049,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51179,38.42070043,-77.45804713,64.6,64.3,4.5,14.0,0.13
5050,5050,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,51810,36.73354378,-76.04348591,4.9,66.2,3.0,,0.13
5051,5051,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,51830,37.26911218,-76.70753354,14.9,66.5,2.6,15.9,0.0
5052,5052,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,51199,37.24312103,-76.56353019,10.0,61.1,7.7,,0.0
5053,5053,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,53005,46.23981042,-119.5112269,120.1,45.5,0.8,,0.0
5054,5054,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,53007,47.86922642,-120.6189862,374.6,45.0,5.0,,0.0
5055,5055,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,53009,48.04927537,-123.9278058,87.8,41.3,4.9,,0.0
5056,5056,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53011,45.77921478,-122.4825346,9.1,47.1,2.7,,0.0
5057,5057,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53013,46.29753241,-117.9077887,355.4,45.1,3.9,,0.06
5058,5058,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53021,46.53472543,-118.8989543,124.1,44.2,1.8,,0.0
5059,5059,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53025,47.2056718,-119.4517822,364.5,45.3,4.0,,0.0
5060,5060,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53027,47.15029477,-123.7734865,3.7,41.5,4.7,,0.0
5061,5061,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53029,48.15738165,-122.56624340000002,5.0,44.8,3.1,,0.0
5062,5062,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53031,47.74876736,-123.5954179,87.2,41.0,,,0.0
5063,5063,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53033,47.49161895,-121.7935412,8.8,44.9,2.2,,0.0
5064,5064,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53035,47.61331878,-122.6720943,135.3,41.5,1.3,,0.0
5065,5065,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53037,47.12440556,-120.6798933,538.3,42.5,3.6,,0.0
5066,5066,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53039,45.87381154,-120.7891403,71.6,47.4,2.1,,0.0
5067,5067,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53041,46.57777902,-122.3926852,54.3,47.2,0.5,,0.0
5068,5068,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53043,47.57625886,-118.4187647,750.1,41.0,4.2,,0.0
5069,5069,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53045,47.34840022,-123.1927392,82.6,43.7,3.4,,0.0
5070,5070,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53053,47.00095114,-122.054901,164.3,43.6,0.3,,0.0
5071,5071,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53057,48.47842799,-121.7188545,124.1,41.9,,,0.0
5072,5072,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53061,48.04748918,-121.6973065,41.8,41.7,2.5,,0.0
5073,5073,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53063,47.62067191,-117.4040502,717.2,42.2,5.1,14.0,0.0
5074,5074,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53067,46.9257776,-122.8332006,57.3,41.7,1.1,,0.0
5075,5075,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53071,46.229779,-118.47845420000002,355.4,45.1,3.9,,0.06
5076,5076,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53073,48.82622545,-121.711938,124.1,41.9,,,0.0
5077,5077,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,53077,46.45708423,-120.7384617,324.3,44.0,4.8,,0.0
5078,5078,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,54037,39.30758564,-77.86279957,162.8,54.9,4.4,,0.38
5079,5079,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,54055,37.4055192,-81.11144389,870.5,58.1,6.9,18.1,0.21
5080,5080,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,54061,39.63032916,-80.04655978,378.0,59.7,4.4,15.9,0.76
5081,5081,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,54093,39.11360056,-79.56498833,1033.3,52.2,,,0.22
5082,5082,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55007,46.5220445,-91.20181674,251.8,33.3,3.4,,0.01
5083,5083,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55009,44.45294887,-88.0037367,209.4,37.8,5.7,,0.0
5084,5084,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55015,44.08161171,-88.21806287,238.4,37.8,6.0,19.0,0.02
5085,5085,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55021,43.46664169,-89.33374593,297.5,37.7,4.4,,0.07
5086,5086,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55025,43.06731606,-89.41815516,264.0,40.6,6.5,,0.28
5087,5087,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55035,44.72678723,-91.28598442,269.8,38.5,5.1,,0.0
5088,5088,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55039,43.75359217,-88.4882618,246.0,39.8,6.4,24.1,0.05
5089,5089,1,,2008,8,Nevada,Elko,40.5997,-115.3798,Bombus centralis,55059,42.57693144,-88.04236938,226.5,42.5,7.8,20.0,0.02
5090,5090,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55063,43.90658382,-91.11522243,198.7,41.3,3.7,,0.06
5091,5091,1,,2009,7,New Mexico,Lincoln,33.3994,-105.7895,Bombus centralis,55079,43.00717708,-87.96654497,204.2,40.1,7.3,21.0,0.02
5092,5092,1,Delphinium sp.,2009,7,New Mexico,Lincoln,33.3994,-105.7895,Bombus centralis,55087,44.4161007,-88.46495394,279.5,38.0,6.1,,
5093,5093,1,Penstemon sp.,2009,7,New Mexico,Lincoln,33.3994,-105.7895,Bombus centralis,55089,43.38403792,-87.95091012,180.0,39.0,5.9,,0.0
5094,5094,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55093,44.71963862,-92.42242421,237.7,39.7,4.4,15.0,
5095,5095,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55101,42.7474944,-88.06109428,226.5,42.5,7.8,20.0,0.02
5096,5096,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55111,43.42667529,-89.94823095,297.5,37.7,4.4,,0.07
5097,5097,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55117,43.72118399,-87.94537259,227.4,37.9,5.8,22.0,0.13
5098,5098,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus centralis,55127,42.66850045,-88.54193775,237.4,41.1,1.2,15.0,0.23
5099,5099,1,Scrophularia sp.,2009,7,New Mexico,Lincoln,33.3994,-105.7895,Bombus centralis,55131,43.36848252,-88.23072756,269.4,37.2,5.5,15.9,
5100,5100,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,55133,43.01823019,-88.30453003,277.7,38.4,7.8,15.9,
5101,5101,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,55139,44.06889826,-88.6446545,238.4,37.8,6.0,19.0,0.02
5102,5102,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,55141,44.45534857,-90.04157407,310.6,37.2,5.4,,0.0
5103,5103,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,56013,43.04054914,-108.63047009999998,1659.6,32.6,5.6,,0.0
5104,5104,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,56021,41.30690802,-104.6894146,1863.2,33.7,13.0,41.0,0.48
5105,5105,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,56029,44.52058085,-109.5885092,1552.0,23.7,10.1,22.0,0.0
5106,5106,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,56033,44.79003889,-106.8794106,1202.4,29.7,10.4,,0.0
5107,5107,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,56039,43.9347763,-110.5897588,1970.8,28.7,,,0.03
5108,5108,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,1003,30.72748899,-87.72257524,10.0,69.2,5.9,,0.0
5109,5109,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,1015,33.77143651,-85.82603459,181.1,71.5,5.6,27.0,0.0
5110,5110,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1017,32.91435287,-85.39203349,207.9,69.2,3.2,15.9,0.0
5111,5111,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1043,34.13195,-86.86758257,243.8,68.9,6.2,,0.0
5112,5112,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1051,32.59665284,-86.14916394,52.1,73.0,4.8,15.9,0.0
5113,5113,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1071,34.77947284,-85.99935097,193.9,66.4,,,0.0
5114,5114,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1073,33.55431974,-86.89649571,187.5,72.2,10.5,32.1,0.02
5115,5115,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1075,33.77914785,-88.09695923,66.8,70.5,7.3,24.1,0.24
5116,5116,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1077,34.90141329,-87.65401498,161.5,70.0,8.2,,0.0
5117,5117,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1081,32.6011521,-85.35547541,236.5,70.3,6.5,18.1,0.0
5118,5118,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1083,34.81010556,-86.98140612,180.4,68.6,9.8,25.1,0.0
5119,5119,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1089,34.76309646,-86.55023073,230.1,69.3,10.0,27.0,
5120,5120,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1097,30.79152145,-88.20647692,65.5,73.8,8.8,18.1,0.0
5121,5121,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1101,32.22026918,-86.20762341,61.6,74.4,5.9,17.1,0.0
5122,5122,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1117,33.26428465,-86.66066941,172.2,72.2,6.6,25.1,0.0
5123,5123,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,1115,33.71569927,-86.31470916,160.0,71.5,6.9,,0.0
5124,5124,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,1121,33.38008735,-86.16589091,160.0,71.5,6.9,,0.0
5125,5125,1,,2008,7,Oregon,Baker,44.96838,-117.43202,Bombus centralis,1125,33.28957824,-87.52511536,45.7,72.9,,,0.0
5126,5126,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1127,33.80331673,-87.29733269,147.2,71.4,2.7,27.0,0.0
5127,5127,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,1129,31.40763462,-88.20786221,106.7,73.2,8.0,,0.0
5128,5128,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,2020,61.15077639,-149.104986,118.3,36.2,9.0,26.0,0.04
5129,5129,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,2090,64.8079232,-146.56367930000005,166.7,33.9,6.7,27.0,0.06
5130,5130,1,Symphoricarpos albus,2009,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,2122,60.18722842,-150.2951884,6.7,36.9,6.9,18.1,0.0
5131,5131,1,Symphoricarpos albus,2009,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,2130,55.59645414,-130.9176881,3.0,40.7,3.3,,0.0
5132,5132,1,Symphoricarpos albus,2009,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,4005,35.83874572,-111.7705113,2013.5,31.6,4.9,21.0,0.03
5133,5133,1,Symphoricarpos albus,2009,7,Oregon,Baker,45.00649,-117.57936,Bombus centralis,4009,32.93270473,-109.8874085,968.0,51.8,4.9,18.1,0.0
